"gbif_valid_name","fb_sci_name","gbif_valid_key","gbif_synonym","GBIF_NC_records","GBIF_NC_n_cells_01"
"Pseudanthias tuka","Mirolabrichthys tuka",2387643,TRUE,231,133
"Pseudobalistes flavimarginatus","Pseudobalistes flavimarginatus",2407181,FALSE,841,378
"Pseudobalistes fuscus","Pseudobalistes fuscus",2407175,FALSE,764,418
"Pseudobalistes naufragium","Pseudobalistes naufragium",2407179,FALSE,276,105
"Pseudoblennius cottoides","Pseudoblennius cottoides",2333895,FALSE,4,4
"Pseudocaranx dentex","Pseudocaranx dentex",2391175,FALSE,8305,1646
"Pseudocaranx wrighti","Pseudocaranx wrighti",2391172,FALSE,48,26
"Pseudocheilinops ataenia","Pseudocheilinops ataenia",2383621,FALSE,4,4
"Pseudocheilinus evanidus","Pseudocheilinus evanidus",2383692,FALSE,1710,408
"Pseudocheilinus hexataenia","Pseudocheilinus hexataenia",2383693,FALSE,2939,466
"Pseudocheilinus ocellatus","Pseudocheilinus ocellatus",2383698,FALSE,16,8
"Pseudocheilinus octotaenia","Pseudocheilinus octotaenia",2383701,FALSE,3061,344
"Pseudocheilinus tetrataenia","Pseudocheilinus tetrataenia",2383699,FALSE,2023,283
"Pseudochromis ammeri","Pseudochromis ammeri",7193079,FALSE,16,10
"Pseudochromis bitaeniatus","Pseudochromis bitaeniatus",2381678,FALSE,41,26
"Pseudochromis cyanotaenia","Pseudochromis cyanotaenia",2381662,FALSE,13,7
"Pseudochromis elongatus","Pseudochromis elongatus",2381687,FALSE,8,7
"Pseudochromis flavivertex","Pseudochromis flavivertex",2381677,FALSE,26,18
"Pseudochromis fridmani","Pseudochromis fridmani",2381665,FALSE,110,53
"Pseudochromis fuscus","Pseudochromis fuscus",2381652,FALSE,544,165
"Pseudochromis marshallensis","Pseudochromis marshallensis",2381659,FALSE,40,29
"Pseudochromis olivaceus","Pseudochromis olivaceus",2381682,FALSE,3,3
"Pseudochromis pesi","Pseudochromis pesi",2381648,FALSE,3,3
"Pseudochromis springeri","Pseudochromis springeri",2381689,FALSE,24,13
"Pseudochromis wilsoni","Pseudochromis wilsoni",2381690,FALSE,56,36
"Pseudocoris aurantiofasciata","Pseudocoris aurantiofasciata",2384316,FALSE,29,21
"Pseudocoris bleekeri","Pseudocoris bleekeri",2384319,FALSE,9,8
"Pseudocoris yamashiroi","Pseudocoris yamashiroi",2384310,FALSE,102,66
"Pseudodax moluccanus","Pseudodax moluccanus",2383918,FALSE,815,222
"Pseudogoniistius nigripes","Pseudogoniistius nigripes",10844592,FALSE,828,107
"Pseudojuloides atavai","Pseudojuloides atavai",2384341,FALSE,364,54
"Pseudojuloides cerasinus","Pseudojuloides cerasinus",2384331,FALSE,757,220
"Pseudojuloides elongatus","Pseudojuloides elongatus",2384338,FALSE,13,8
"Pseudolabrus biserialis","Pseudolabrus biserialis",2383791,FALSE,1300,98
"Pseudolabrus fuentesi","Pseudolabrus fuentesi",2383759,FALSE,19,3
"Pseudolabrus guentheri","Pseudolabrus guentheri",2383794,FALSE,1098,98
"Pseudolabrus luculentus","Pseudolabrus luculentus",2383778,FALSE,816,102
"Pseudolabrus miles","Pseudolabrus miles",2383758,FALSE,903,216
"Pseudolabrus rubicundus","Pseudolabrus rubicundus",2383750,FALSE,900,145
"Pseudolabrus semifasciatus","Pseudolabrus semifasciatus",2383764,FALSE,4,2
"Pseudolabrus sieboldi","Pseudolabrus sieboldi",2383777,FALSE,57,20
"Pseudopercis semifasciata","Pseudopercis semifasciata",2386944,FALSE,788,187
"Pseudophycis bachus","Pseudophycis bachus",2417276,FALSE,10103,2149
"Pseudophycis barbata","Pseudophycis barbata",2417281,FALSE,1314,530
"Pseudotolithus senegalensis","Pseudotolithus senegalensis",2399606,FALSE,266,95
"Pseudupeneus grandisquamis","Pseudupeneus grandisquamis",2396817,FALSE,35,28
"Pseudupeneus maculatus","Pseudupeneus maculatus",2396813,FALSE,7573,348
"Pseudupeneus prayensis","Pseudupeneus prayensis",2396810,FALSE,248,100
"Psilotris boehlkei","Psilotris boehlkei",2378325,FALSE,1,1
"Pteragogus aurigarius","Pteragogus aurigarius",2383583,FALSE,28,18
"Pteragogus cryptus","Pteragogus cryptus",2383598,FALSE,52,36
"Pteragogus enneacanthus","Pteragogus enneacanthus",2383592,FALSE,78,50
"Pteragogus flagellifer","Pteragogus flagellifer",2383577,FALSE,72,54
"Pterapogon kauderni","Pterapogon kauderni",2397627,FALSE,108,28
"Ptereleotris calliura","Ptereleotris calliura",2385823,FALSE,1483,61
"Ptereleotris evides","Ptereleotris evides",2385790,FALSE,1485,435
"Ptereleotris hanae","Ptereleotris hanae",2385787,FALSE,53,43
"Ptereleotris heteroptera","Ptereleotris heteroptera",2385827,FALSE,494,202
"Ptereleotris microlepis","Ptereleotris microlepis",2385801,FALSE,195,121
"Ptereleotris monoptera","Ptereleotris monoptera",2385813,FALSE,115,33
"Ptereleotris zebra","Ptereleotris zebra",2385784,FALSE,224,99
"Pterocaesio chrysozona","Pterocaesio chrysozona",2374755,FALSE,616,343
"Pterocaesio digramma","Pterocaesio digramma",2374768,FALSE,689,352
"Pterocaesio marri","Pterocaesio marri",2374765,FALSE,365,177
"Pterocaesio pisang","Pterocaesio pisang",2374738,FALSE,171,117
"Pterocaesio randalli","Pterocaesio randalli",2374741,FALSE,28,22
"Pterocaesio tessellata","Pterocaesio tessellata",2374749,FALSE,77,54
"Pterocaesio tile","Pterocaesio tile",2374759,FALSE,1353,501
"Pterocaesio trilineata","Pterocaesio trilineata",2374744,FALSE,236,132
"Pterogobius zacalles","Pterogobius zacalles",2379207,FALSE,5,2
"Pterogymnus laniarius","Pterogymnus laniarius",5210988,FALSE,446,234
"Pterois antennata","Pterois antennata",2334443,FALSE,862,456
"Pterois miles","Pterois miles",2334433,FALSE,1074,350
"Pterois radiata","Pterois radiata",2334440,FALSE,197,123
"Pterois volitans","Pterois volitans",2334438,FALSE,6624,2015
"Pycnochromis flavipectoralis","Pycnochromis flavipectoralis",11620131,FALSE,3,2
"Pycnochromis lineatus","Pycnochromis lineatus",11505450,FALSE,18,15
"Pycnochromis margaritifer","Pycnochromis margaritifer",11714410,FALSE,253,152
"Pycnochromis nigrurus","Pycnochromis nigrurus",11772748,FALSE,27,18
"Pycnochromis retrofasciatus","Pycnochromis retrofasciatus",11541607,FALSE,77,61
"Pygoplites diacanthus","Pygoplites diacanthus",2396596,FALSE,3159,760
"Pyronotanthias lori","Pyronotanthias lori",11978557,FALSE,1,1
"Quassiremus evionthas","Quassiremus evionthas",2404941,FALSE,1,1
"Rachycentron canadum","Rachycentron canadum",2391729,FALSE,1538,865
"Rastrelliger kanagurta","Rastrelliger kanagurta",2374317,FALSE,1779,740
"Remora remora","Remora remora",2375267,FALSE,281,231
"Repomucenus calcaratus","Repomucenus calcaratus",2386716,FALSE,485,60
"Rhabdamia gracilis","Rhabdamia gracilis",2397636,FALSE,157,109
"Rhabdosargus holubi","Rhabdosargus holubi",2392345,FALSE,150,75
"Rhabdosargus sarba","Rhabdosargus sarba",2392320,FALSE,1442,195
"Rhacochilus toxotes","Rhacochilus toxotes",2389318,FALSE,524,57
"Rhacochilus vacca","Phanerodon vacca",2389313,TRUE,1231,134
"Rhinecanthus aculeatus","Rhinecanthus aculeatus",2407235,FALSE,1659,481
"Rhinecanthus assasi","Rhinecanthus assasi",2407230,FALSE,359,87
"Rhinecanthus lunula","Rhinecanthus lunula",2407243,FALSE,70,32
"Rhinecanthus rectangulus","Rhinecanthus rectangulus",2407244,FALSE,2066,438
"Rhinecanthus verrucosus","Rhinecanthus verrucosus",2407225,FALSE,191,120
"Rhinogobiops nicholsii","Rhinogobiops nicholsii",2376636,FALSE,708,120
"Rhinomuraena quaesita","Rhinomuraena quaesita",2404128,FALSE,399,152
"Rhomboplites aurorubens","Rhomboplites aurorubens",2384721,FALSE,405,250
"Rhycherus filamentosus","Rhycherus filamentosus",2414690,FALSE,29,16
"Rhynchostracion nasus","Rhynchostracion nasus",2408143,FALSE,1344,749
"Ruanoho whero","Ruanoho whero",2392785,FALSE,281,73
"Rypticus bicolor","Rypticus bicolor",2387713,FALSE,129,54
"Rypticus courtenayi","Rypticus courtenayi",2387712,FALSE,1,1
"Rypticus nigripinnis","Rypticus nigripinnis",2387706,FALSE,41,34
"Rypticus saponaceus","Rypticus saponaceus",2387710,FALSE,589,212
"Salarias alboguttatus","Salarias alboguttatus",2396098,FALSE,83,34
"Salarias ceramensis","Salarias ceramensis",2396093,FALSE,72,44
"Salarias fasciatus","Salarias fasciatus",2396090,FALSE,369,157
"Salarias guttatus","Salarias guttatus",2396104,FALSE,24,23
"Salarias segmentatus","Salarias segmentatus",2396102,FALSE,30,14
"Salmo salar","Salmo salar",7595433,FALSE,87180,4887
"Sanopus astrifer","Sanopus astrifer",2350867,FALSE,8,8
"Sanopus reticulatus","Sanopus reticulatus",2350866,FALSE,2,2
"Sanopus splendidus","Sanopus splendidus",2350865,FALSE,53,18
"Sarda australis","Sarda australis",5208599,FALSE,219,91
"Sarda orientalis","Sarda orientalis",5208602,FALSE,96,71
"Sarda sarda","Sarda sarda",5208593,FALSE,1520,927
"Sardina pilchardus","Sardina pilchardus",2413224,FALSE,3768,407
"Sardinella aurita","Sardinella aurita",2412864,FALSE,1105,561
"Sardinops sagax","Sardinops sagax",2412583,FALSE,2657,904
"Sargocentron caudimaculatum","Sargocentron caudimaculatum",2356824,FALSE,1713,534
"Sargocentron cornutum","Sargocentron cornutum",2356794,FALSE,84,68
"Sargocentron diadema","Sargocentron diadema",2356867,FALSE,695,309
"Sargocentron hormion","Sargocentron hormion",2356872,FALSE,10,2
"Sargocentron ittodai","Sargocentron ittodai",2356848,FALSE,97,54
"Sargocentron melanospilos","Sargocentron melanospilos",2356792,FALSE,43,35
"Sargocentron microstoma","Sargocentron microstoma",2356812,FALSE,365,92
"Sargocentron rubrum","Sargocentron rubrum",2356802,FALSE,1258,836
"Sargocentron spiniferum","Sargocentron spiniferum",2356873,FALSE,1771,588
"Sargocentron suborbitale","Sargocentron suborbitale",7193466,FALSE,304,78
"Sargocentron tiere","Sargocentron tiere",2356760,FALSE,1747,192
"Sargocentron tiereoides","Sargocentron tiereoides",2356775,FALSE,32,26
"Sargocentron violaceum","Sargocentron violaceum",2356744,FALSE,35,29
"Sarpa salpa","Sarpa salpa",2392628,FALSE,5531,746
"Saurida gracilis","Saurida gracilis",5962529,FALSE,1004,690
"Saurida nebulosa","Saurida nebulosa",2401141,FALSE,169,114
"Scaevius milii","Scaevius milii",2380173,FALSE,33,17
"Scartella poiti","Scartella poiti",2395172,FALSE,2,2
"Scartella springeri","Scartella springeri",2395166,FALSE,1,1
"Scarus altipinnis","Scarus altipinnis",2393750,FALSE,2949,469
"Scarus chameleon","Scarus chameleon",2393724,FALSE,3373,364
"Scarus coelestinus","Scarus coelestinus",2393609,FALSE,1729,128
"Scarus coeruleus","Scarus coeruleus",9811485,FALSE,2577,129
"Scarus compressus","Scarus compressus",2393726,FALSE,137,61
"Scarus dimidiatus","Scarus dimidiatus",2393705,FALSE,935,339
"Scarus falcipinnis","Scarus falcipinnis",2393632,FALSE,13,10
"Scarus ferrugineus","Scarus ferrugineus",2393738,FALSE,307,82
"Scarus festivus","Scarus festivus",2393666,FALSE,125,78
"Scarus flavipectoralis","Scarus flavipectoralis",2393629,FALSE,2183,302
"Scarus forsteni","Scarus forsteni",2393682,FALSE,3105,406
"Scarus frenatus","Scarus frenatus",2393569,FALSE,5317,691
"Scarus fuscopurpureus","Scarus fuscopurpureus",2393722,FALSE,57,25
"Scarus ghobban","Scarus ghobban",2393577,FALSE,6580,1184
"Scarus globiceps","Scarus globiceps",2393782,FALSE,3577,433
"Scarus guacamaia","Scarus guacamaia",2393779,FALSE,2287,225
"Scarus iseri","Scarus iseri",2393654,FALSE,15616,423
"Scarus koputea","Scarus koputea",2393728,FALSE,9,5
"Scarus longipinnis","Scarus longipinnis",2393687,FALSE,249,119
"Scarus niger","Scarus niger",2393689,FALSE,5451,759
"Scarus oviceps","Scarus oviceps",2393627,FALSE,3136,498
"Scarus perrico","Scarus perrico",2393725,FALSE,216,119
"Scarus prasiognathos","Scarus prasiognathos",2393756,FALSE,313,134
"Scarus psittacus","Scarus psittacus",2393800,FALSE,6589,856
"Scarus quoyi","Scarus quoyi",2393542,FALSE,185,105
"Scarus rivulatus","Scarus rivulatus",2390341,FALSE,4304,457
"Scarus rubroviolaceus","Scarus rubroviolaceus",2393790,FALSE,5841,887
"Scarus russelii","Scarus russelii",2393648,FALSE,43,21
"Scarus scaber","Scarus scaber",2393773,FALSE,129,57
"Scarus schlegeli","Scarus schlegeli",2393714,FALSE,4615,639
"Scarus spinus","Scarus spinus",2393729,FALSE,2741,340
"Scarus taeniopterus","Scarus taeniopterus",2393734,FALSE,5704,294
"Scarus tricolor","Scarus tricolor",2393638,FALSE,835,165
"Scarus trispinosus","Scarus trispinosus",2393679,FALSE,15,9
"Scarus vetula","Scarus vetula",2393681,FALSE,2999,296
"Scarus viridifucatus","Scarus viridifucatus",2393563,FALSE,10,8
"Scarus zelindae","Scarus zelindae",2393733,FALSE,12,7
"Schuettea scalaripinnis","Schuettea scalaripinnis",2393436,FALSE,919,65
"Schuettea woodwardi","Schuettea woodwardi",2393437,FALSE,136,27
"Sciaena umbra","Sciaena umbra",2399670,FALSE,1336,288
"Scobinichthys granulatus","Scobinichthys granulatus",2406906,FALSE,1172,175
"Scolecenchelys breviceps","Scolecenchelys breviceps",2405003,FALSE,69,45
"Scolopsis affinis","Scolopsis affinis",2380072,FALSE,118,74
"Scolopsis aurata","Scolopsis aurata",2380141,FALSE,19,14
"Scolopsis bilineata","Scolopsis bilineata",2380123,FALSE,2276,682
"Scolopsis ciliata","Scolopsis ciliata",2380134,FALSE,196,117
"Scolopsis frenata","Scolopsis frenata",6168985,FALSE,24,10
"Scolopsis ghanam","Scolopsis ghanam",2380131,FALSE,953,75
"Scolopsis lineata","Scolopsis lineata",2380075,FALSE,341,161
"Scolopsis margaritifera","Scolopsis margaritifera",2380116,FALSE,554,212
"Scolopsis monogramma","Scolopsis monogramma",2380089,FALSE,1918,613
"Scolopsis temporalis","Scolopsis temporalis",2380091,FALSE,74,40
"Scolopsis trilineata","Scolopsis trilineata",2380114,FALSE,269,116
"Scolopsis vosmeri","Scolopsis vosmeri",2380093,FALSE,123,75
"Scolopsis xenochrous","Scolopsis xenochrous",2380086,FALSE,82,44
"Scomber australasicus","Scomber australasicus",2374156,FALSE,2813,1015
"Scomber colias","Scomber colias",2374161,FALSE,1466,226
"Scomberoides commersonnianus","Scomberoides commersonnianus",2390863,FALSE,235,159
"Scomberoides lysan","Scomberoides lysan",2390871,FALSE,1175,408
"Scomberoides tol","Scomberoides tol",2390855,FALSE,1682,148
"Scomberomorus commerson","Scomberomorus commerson",2374255,FALSE,2004,519
"Scomberomorus maculatus","Scomberomorus maculatus",2374268,FALSE,1097,480
"Scomberomorus queenslandicus","Scomberomorus queenslandicus",2374254,FALSE,1228,609
"Scomberomorus regalis","Scomberomorus regalis",2374249,FALSE,1956,208
"Scomberomorus sierra","Scomberomorus sierra",2374269,FALSE,125,79
"Scombrops boops","Scombrops boops",2380384,FALSE,12,9
"Scorpaena ascensionis","Scorpaena ascensionis",2334580,FALSE,1,1
"Scorpaena canariensis","Scorpaena canariensis",2334554,FALSE,11,5
"Scorpaena cardinalis","Scorpaena cardinalis",2334612,FALSE,1490,323
"Scorpaena guttata","Scorpaena guttata",2334627,FALSE,225,66
"Scorpaena histrio","Scorpaena histrio",2334642,FALSE,20,18
"Scorpaena jacksoniensis","Scorpaena jacksoniensis",4838037,FALSE,1652,92
"Scorpaena maderensis","Scorpaena maderensis",2334648,FALSE,775,234
"Scorpaena mellissii","Scorpaena mellissii",2334662,FALSE,1,1
"Scorpaena mystes","Scorpaena mystes",2334583,FALSE,223,123
"Scorpaena notata","Scorpaena notata",2334619,FALSE,2290,361
"Scorpaena papillosa","Scorpaena papillosa",2334593,FALSE,3990,1113
"Scorpaena plumieri","Scorpaena plumieri",2334560,FALSE,888,304
"Scorpaena porcus","Scorpaena porcus",2334600,FALSE,2344,399
"Scorpaena scrofa","Scorpaena scrofa",2334574,FALSE,2503,480
"Scorpaena sumptuosa","Scorpaena sumptuosa",2334607,FALSE,75,23
"Scorpaenichthys marmoratus","Scorpaenichthys marmoratus",5201222,FALSE,1497,370
"Scorpaenodes evides","Scorpaenodes evides",5962231,FALSE,240,46
"Scorpaenodes parvipinnis","Scorpaenodes parvipinnis",2334387,FALSE,24,23
"Scorpaenodes scaber","Scorpaenodes scaber",2334366,FALSE,36,14
"Scorpaenopsis cirrosa","Scorpaenopsis cirrosa",2334749,FALSE,50,28
"Scorpaenopsis diabolus","Scorpaenopsis diabolus",2334743,FALSE,413,240
"Scorpaenopsis neglecta","Scorpaenopsis neglecta",2334723,FALSE,64,53
"Scorpaenopsis oxycephala","Scorpaenopsis oxycephalus",2334739,TRUE,130,80
"Scorpaenopsis papuensis","Scorpaenopsis papuensis",2334769,FALSE,22,18
"Scorpaenopsis possi","Scorpaenopsis possi",2334718,FALSE,21,17
"Scorpis aequipinnis","Scorpis aequipinnis",2381256,FALSE,1996,274
"Scorpis georgiana","Scorpis georgiana",4840333,FALSE,601,99
"Scorpis lineolata","Scorpis lineolata",2381262,FALSE,2960,371
"Scorpis violacea","Scorpis violacea",2381258,FALSE,351,91
"Sebastapistes cyanostigma","Sebastapistes cyanostigma",5201235,FALSE,112,66
"Sebastapistes strongia","Sebastapistes strongia",5201245,FALSE,129,64
"Sebastes atrovirens","Sebastes atrovirens",2335410,FALSE,907,70
"Sebastes auriculatus","Sebastes auriculatus",2335497,FALSE,745,172
"Sebastes carnatus","Sebastes carnatus",2335544,FALSE,598,78
"Sebastes caurinus","Sebastes caurinus",2335455,FALSE,1711,464
"Sebastes chrysomelas","Sebastes chrysomelas",2335502,FALSE,714,73
"Sebastes flavidus","Sebastes flavidus",2335500,FALSE,4791,707
"Sebastes inermis","Sebastes inermis",2333687,FALSE,21,6
"Sebastes maliger","Sebastes maliger",2335438,FALSE,3516,731
"Sebastes mystinus","Sebastes mystinus",2335366,FALSE,1209,151
"Sebastes oculatus","Sebastes oculatus",2335413,FALSE,1410,448
"Sebastes paucispinis","Sebastes paucispinis",2335466,FALSE,1687,535
"Sebastes rastrelliger","Sebastes rastrelliger",2335464,FALSE,293,70
"Sebastes rosaceus","Sebastes rosaceus",2335450,FALSE,74,32
"Sebastes serranoides","Sebastes serranoides",2335548,FALSE,164,63
"Sebastes serriceps","Sebastes serriceps",2335522,FALSE,377,54
"Sebastiscus albofasciatus","Sebastiscus albofasciatus",2335358,FALSE,15,9
"Sebastiscus marmoratus","Sebastiscus marmoratus",2335355,FALSE,108,52
"Selar boops","Selar boops",2391003,FALSE,602,410
"Selar crumenophthalmus","Selar crumenophthalmus",2391007,FALSE,3332,815
"Selaroides leptolepis","Selaroides leptolepis",2391226,FALSE,3000,1200
"Semicossyphus darwini","Semicossyphus darwini",2384407,FALSE,68,32
"Semicossyphus pulcher","Semicossyphus pulcher",2384402,FALSE,1240,145
"Seriola dumerili","Seriola dumerili",5961696,FALSE,1521,685
"Seriola hippos","Seriola hippos",5961706,FALSE,805,314
"Seriola lalandi","Seriola lalandi",5961708,FALSE,8724,1073
"Seriola rivoliana","Seriola rivoliana",5961682,FALSE,807,516
"Seriolella brama","Seriolella brama",2398108,FALSE,4201,1481
"Serranocirrhitus latus","Serranocirrhitus latus",2388626,FALSE,87,56
"Serranus atricauda","Serranus atricauda",2388720,FALSE,911,155
"Serranus baldwini","Serranus baldwini",2388737,FALSE,1295,125
"Serranus cabrilla","Serranus cabrilla",2388710,FALSE,4897,593
"Serranus flaviventris","Serranus flaviventris",2388728,FALSE,15,12
"Serranus psittacinus","Serranus psittacinus",2388731,FALSE,383,146
"Serranus scriba","Serranus scriba",2388714,FALSE,4057,654
"Serranus socorroensis","Serranus socorroensis",2388705,FALSE,1,1
"Serranus tabacarius","Serranus tabacarius",2388759,FALSE,1820,156
"Serranus tico","Serranus tico",5788197,FALSE,13,2
"Serranus tigrinus","Serranus tigrinus",2388739,FALSE,6850,271
"Serranus tortugarum","Serranus tortugarum",2388727,FALSE,489,107
"Siganus argenteus","Siganus argenteus",2390180,FALSE,1419,470
"Siganus corallinus","Siganus corallinus",2390296,FALSE,2714,294
"Siganus doliatus","Siganus doliatus",2390315,FALSE,3017,361
"Siganus fuscescens","Siganus fuscescens",2390191,FALSE,1655,665
"Siganus guttatus","Siganus guttatus",2390286,FALSE,261,128
"Siganus javus","Siganus javus",2390192,FALSE,324,197
"Siganus lineatus","Siganus lineatus",2390288,FALSE,550,167
"Siganus luridus","Siganus luridus",2390262,FALSE,493,166
"Siganus niger","Siganus niger",2390318,FALSE,26,11
"Siganus puelloides","Siganus puelloides",2390312,FALSE,16,15
"Siganus puellus","Siganus puellus",2390277,FALSE,1375,297
"Siganus punctatissimus","Siganus punctatissimus",2390257,FALSE,462,119
"Siganus punctatus","Siganus punctatus",2390198,FALSE,1661,323
"Siganus rivulatus","Siganus rivulatus",2390185,FALSE,253,105
"Siganus spinus","Siganus spinus",2390216,FALSE,632,204
"Siganus stellatus","Siganus stellatus",2390297,FALSE,235,115
"Siganus trispilos","Siganus trispilos",2390371,FALSE,64,28
"Siganus vermiculatus","Siganus vermiculatus",2390251,FALSE,54,40
"Siganus virgatus","Siganus virgatus",2390240,FALSE,374,198
"Siganus vulpinus","Siganus vulpinus",2390172,FALSE,2140,356
"Signigobius biocellatus","Signigobius biocellatus",2379211,FALSE,108,68
"Sillaginodes punctatus","Sillaginodes punctatus",2391982,FALSE,711,270
"Sillago ciliata","Sillago ciliata",8231523,FALSE,12780,177
"Sillago schomburgkii","Sillago schomburgkii",2391965,FALSE,109,42
"Similiparma lurida","Similiparma lurida",8873604,FALSE,245,66
"Siphamia cephalotes","Siphamia cephalotes",2397498,FALSE,419,93
"Siphamia roseigaster","Siphamia roseigaster",2397503,FALSE,53,27
"Siphonognathus argyrophanes","Siphonognathus argyrophanes",5210077,FALSE,28,12
"Siphonognathus attenuatus","Siphonognathus attenuatus",5210078,FALSE,47,22
"Siphonognathus beddomei","Siphonognathus beddomei",5210076,FALSE,593,127
"Siphonognathus caninis","Siphonognathus caninis",5210080,FALSE,164,48
"Siphonognathus radiatus","Siphonognathus radiatus",5210079,FALSE,19,12
"Sparisoma amplum","Sparisoma amplum",2393931,FALSE,19,15
"Sparisoma atomarium","Sparisoma atomarium",2393934,FALSE,7078,184
"Sparisoma aurofrenatum","Sparisoma aurofrenatum",2393918,FALSE,16470,400
"Sparisoma axillare","Sparisoma axillare",2393922,FALSE,19,13
"Sparisoma chrysopterum","Sparisoma chrysopterum",2393900,FALSE,4919,299
"Sparisoma cretense","Sparisoma cretense",2393905,FALSE,1614,365
"Sparisoma frondosum","Sparisoma frondosum",2393899,FALSE,21,12
"Sparisoma radians","Sparisoma radians",2393901,FALSE,1868,164
"Sparisoma rubripinne","Sparisoma rubripinne",2393924,FALSE,4903,387
"Sparisoma viride","Sparisoma viride",2393894,FALSE,13950,506
"Sparodon durbanensis","Sparodon durbanensis",2392315,FALSE,80,39
"Sphaeramia nematoptera","Sphaeramia nematoptera",2396947,FALSE,103,56
"Sphoeroides annulatus","Sphoeroides annulatus",2407867,FALSE,386,174
"Sphoeroides lobatus","Sphoeroides lobatus",2407883,FALSE,92,53
"Sphoeroides marmoratus","Sphoeroides marmoratus",2407842,FALSE,598,95
"Sphoeroides spengleri","Sphoeroides spengleri",2407829,FALSE,1137,335
"Sphyraena barracuda","Sphyraena barracuda",9784990,FALSE,7236,1803
"Sphyraena ensis","Sphyraena ensis",2394266,FALSE,49,41
"Sphyraena flavicauda","Sphyraena flavicauda",2394248,FALSE,1201,98
"Sphyraena helleri","Sphyraena helleri",2394245,FALSE,53,34
"Sphyraena idiastes","Sphyraena idiastes",2394242,FALSE,41,26
"Sphyraena jello","Sphyraena jello",2394208,FALSE,874,477
"Sphyraena novaehollandiae","Sphyraena novaehollandiae",2394253,FALSE,446,207
"Sphyraena obtusata","Sphyraena obtusata",2394249,FALSE,590,244
"Sphyraena putnamae","Sphyraena putnamae",2394217,FALSE,538,228
"Sphyraena qenie","Sphyraena qenie",2394210,FALSE,690,196
"Sphyraena viridensis","Sphyraena viridensis",2394222,FALSE,1165,246
"Spicara maena","Spicara maena",2393205,FALSE,1701,248
"Spondyliosoma cantharus","Spondyliosoma cantharus",2392356,FALSE,2394,422
"Spondyliosoma emarginatum","Spondyliosoma emarginatum",2392352,FALSE,173,46
"Spratelloides gracilis","Spratelloides gracilis",2412980,FALSE,37,32
"Spratelloides robustus","Spratelloides robustus",2412985,FALSE,122,30
"Springeratus polyporatus","Springeratus polyporatus",2380283,FALSE,1,1
"Squamicreedia obtusa","Squamicreedia obtusa",2389147,FALSE,2,2
"Stanulus talboti","Stanulus talboti",2395123,FALSE,68,9
"Starksia galapagensis","Starksia galapagensis",2389564,FALSE,1,1
"Stegastes acapulcoensis","Stegastes acapulcoensis",2398815,FALSE,1019,151
"Stegastes adustus","Stegastes adustus",2398897,FALSE,4190,280
"Stegastes albifasciatus","Stegastes albifasciatus",2398793,FALSE,175,79
"Stegastes altus","Plectroglyphidodon altus",2398822,TRUE,30,16
"Stegastes apicalis","Plectroglyphidodon apicalis",2398801,TRUE,1288,120
"Stegastes arcifrons","Stegastes arcifrons",2398772,FALSE,311,50
"Stegastes aureus","Plectroglyphidodon aureus",2398812,TRUE,791,26
"Stegastes beebei","Stegastes beebei",2398845,FALSE,212,78
"Stegastes diencaeus","Stegastes diencaeus",2398786,FALSE,1570,219
"Stegastes emeryi","Plectroglyphidodon emeryi",2398770,TRUE,16,7
"Stegastes fasciolatus","Plectroglyphidodon fasciolatus",2398851,TRUE,5349,535
"Stegastes flavilatus","Stegastes flavilatus",2398819,FALSE,751,148
"Stegastes fuscus","Stegastes fuscus",2398866,FALSE,76,51
"Stegastes gascoynei","Plectroglyphidodon gascoynei",2398817,TRUE,585,71
"Stegastes insularis","Plectroglyphidodon insularis",2398839,TRUE,19,7
"Stegastes leucorus","Stegastes leucorus",2398803,FALSE,51,21
"Stegastes leucostictus","Stegastes leucostictus",2398903,FALSE,6079,324
"Stegastes nigricans","Stegastes nigricans",2398824,FALSE,1340,331
"Stegastes obreptus","Plectroglyphidodon obreptus",2398779,TRUE,374,114
"Stegastes partitus","Stegastes partitus",2398881,FALSE,14236,338
"Stegastes pictus","Stegastes pictus",2398843,FALSE,20,17
"Stegastes planifrons","Stegastes planifrons",2398894,FALSE,6724,296
"Stegastes punctatus","Stegastes punctatus",4841243,FALSE,114,54
"Stegastes rectifraenum","Stegastes rectifraenum",2398781,FALSE,227,75
"Stegastes redemptus","Stegastes redemptus",2398892,FALSE,3,3
"Stegastes variabilis","Stegastes variabilis",2398885,FALSE,11374,263
"Stephanolepis cirrhifer","Stephanolepis cirrhifer",5213457,FALSE,77,47
"Stephanolepis hispidus","Stephanolepis hispida",5213455,TRUE,2222,937
"Stereolepis gigas","Stereolepis gigas",5211259,FALSE,114,44
"Stethojulis albovittata","Stethojulis albovittata",2383410,FALSE,191,71
"Stethojulis balteata","Stethojulis balteata",2383444,FALSE,2577,194
"Stethojulis bandanensis","Stethojulis bandanensis",2383402,FALSE,2567,463
"Stethojulis interrupta","Stethojulis interrupta",2383427,FALSE,941,237
"Stethojulis marquesensis","Stethojulis marquesensis",2383426,FALSE,3,3
"Stethojulis strigiventer","Stethojulis strigiventer",2383438,FALSE,591,181
"Stethojulis terina","Stethojulis terina",2383435,FALSE,22,8
"Stethojulis trilineata","Stethojulis trilineata",2383415,FALSE,174,125
